,priogrid
33247,130916
33248,100316
33249,196339
33250,239168
33251,120464
33252,195518
33253,146125
33254,222705
33255,231804
33256,173366
33257,215898
33258,107519
33259,223303
33260,214387
33261,118655
33262,219260
33263,182318
33264,240977
33265,235557
33266,221123
33267,204704
33268,225909
33269,204213
33270,158241
33271,201386
33272,183514
33273,147448
33274,92813
33275,213588
33276,217284
33277,126269
33278,195306
33279,94958
33280,177722
33281,186299
33282,131635
33283,194558
33284,228118
33285,205036
33286,246417
33287,216515
33288,179173
33289,208929
33290,187331
33291,171930
33292,216688
33293,199311
33294,226221
33295,127289
33296,211072
33297,184089
33298,223641
33299,90640
33300,135590
33301,188833
33302,219647
33303,185161
33304,224709
33305,201305
33306,222305
33307,234503
33308,161068
33309,204284
33310,208502
33311,160344
33312,180184
33313,91307
33314,105839
33315,127675
33316,210065
33317,159653
33318,123034
33319,174707
33320,200069
33321,92057
33322,220189
33323,115448
33324,165403
33325,106107
33326,210784
33327,221848
33328,56852
33329,103241
33330,231972
33331,122686
33332,145331
33333,175815
33334,164018
33335,100006
33336,174021
33337,203938
33338,215344
33339,179447
33340,195316
33341,227289
33342,239926
33343,173678
33344,78721
33345,142054
33346,182592
33347,182750
33348,224323
33349,209947
33350,228027
33351,239929
33352,150271
33353,173710
33354,223001
33355,206456
33356,240617
33357,207565
33358,172581
33359,78003
33360,217899
33361,127692
33362,103613
33363,84138
33364,223798
33365,231750
33366,231260
33367,193872
33368,73662
33369,226544
33370,227450
33371,202511
33372,180496
33373,239920
33374,224413
33375,126232
33376,169791
33377,84851
33378,228649
33379,189123
33380,189766
33381,191304
33382,201814
33383,105772
33384,174760
33385,101079
33386,224486
33387,171857
33388,195604
33389,186935
33390,165447
33391,214681
33392,226553
33393,83035
33394,239965
33395,65748
33396,140601
33397,108220
33398,85932
33399,232341
33400,228167
33401,192078
33402,123376
33403,189114
33404,216612
33405,203929
33406,185580
33407,159167
33408,184184
33409,237400
33410,195954
33411,228643
33412,203564
33413,183430
33414,120900
33415,217322
33416,217245
33417,190685
33418,178716
33419,207083
33420,229051
33421,209225
33422,233890
33423,209295
33424,230958
33425,217861
33426,234846
33427,228079
33428,86645
33429,221934
33430,112535
33431,142783
33432,196950
33433,164036
33434,225547
33435,233068
33436,175461
33437,193088
33438,195266
33439,93121
33440,188538
33441,169705
33442,115432
33443,200698
33444,171889
33445,230309
33446,220552
33447,215147
33448,187628
33449,222906
33450,194219
33451,179078
33452,225422
33453,226002
33454,207118
33455,217864
33456,222869
33457,203945
33458,196269
33459,221805
33460,202118
33461,215401
33462,231670
33463,213890
33464,200582
33465,174394
33466,161120
33467,202894
33468,232501
33469,158554
33470,205801
33471,177321
33472,127332
33473,141329
33474,153528
33475,175523
33476,181642
33477,198884
33478,225957
33479,214998
33480,205785
33481,211563
33482,151709
33483,180850
33484,181359
33485,94925
33486,216149
33487,91354
33488,188336
33489,164028
33490,220988
33491,180639
33492,187798
33493,218978
33494,223054
33495,200367
33496,189956
33497,72956
33498,75840
33499,239958
33500,92093
33501,123378
33502,231027
33503,103601
33504,197829
33505,196799
33506,147791
33507,172628
33508,203605
33509,190999
33510,114722
33511,202923
33512,182295
33513,164763
33514,76537
33515,195360
33516,210691
33517,190662
33518,220194
33519,208517
33520,96707
33521,207474
33522,127705
33523,201413
33524,185234
33525,185633
33526,197653
33527,225244
33528,203656
33529,224701
33530,193831
33531,120842
33532,116153
33533,140921
33534,206561
33535,227573
33536,150275
33537,220253
33538,210768
33539,201285
33540,162501
33541,227592
33542,230537
33543,176268
33544,212205
33545,210834
33546,224107
33547,187788
33548,116174
33549,175843
33550,179454
33551,233190
33552,112584
33553,120175
33554,98158
33555,217137
33556,194153
33557,183308
33558,195574
33559,189961
33560,175560
33561,151383
33562,239181
33563,205579
33564,231886
33565,161842
33566,171890
33567,77987
33568,226970
33569,201320
33570,207155
33571,209292
33572,220545
33573,171501
33574,204255
33575,201755
33576,198932
33577,197006
33578,189220
33579,200611
33580,155353
33581,222654
33582,215789
33583,184739
33584,188361
33585,187723
33586,228824
33587,197396
33588,226300
33589,61897
33590,124762
33591,184205
33592,198517
33593,125523
33594,130535
33595,198242
33596,220989
33597,174054
33598,230220
33599,245746
33600,119472
33601,184837
33602,124038
33603,204182
33604,212861
33605,197067
33606,215805
33607,67906
33608,145329
33609,222359
33610,186594
33611,209397
33612,182638
33613,172622
33614,199302
33615,211373
33616,196323
33617,224053
33618,194165
33619,221423
33620,196679
33621,226481
33622,181349
33623,155679
33624,98167
33625,229132
33626,156409
33627,161804
33628,223869
33629,217342
33630,89192
33631,190647
33632,199218
33633,182072
33634,223026
33635,214217
33636,199254
33637,98161
33638,197770
33639,217235
33640,229474
33641,185389
33642,196684
33643,223195
33644,226050
33645,216489
33646,71513
33647,81291
33648,195985
33649,147437
33650,222554
33651,217358
33652,181350
33653,218044
33654,175471
33655,165761
33656,161443
33657,210622
33658,221028
33659,170080
33660,199963
33661,101045
33662,88437
33663,223161
33664,225345
33665,193388
33666,230165
33667,229141
33668,213169
33669,202725
33670,235187
33671,154591
33672,202950
33673,220864
33674,225060
33675,208652
33676,128039
33677,199949
33678,219542
33679,138041
33680,211836
33681,231677
33682,178750
33683,196419
33684,155319
33685,121215
33686,206294
33687,220271
33688,185171
33689,222196
33690,177663
33691,243555
33692,136308
33693,205418
33694,172278
33695,227599
33696,87058
33697,124466
33698,193109
33699,176975
33700,228002
33701,137394
33702,184488
33703,234894
33704,90650
33705,224330
33706,235590
33707,226127
33708,129096
33709,85928
33710,183349
33711,194517
33712,209943
33713,184526
33714,224444
33715,237753
33716,99988
33717,190967
33718,233745
33719,190601
33720,221494
33721,205440
33722,202755
33723,182575
33724,59969
33725,125909
33726,185246
33727,92761
33728,113665
33729,217109
33730,219331
33731,188055
33732,79447
33733,180504
33734,227688
33735,92041
33736,242845
33737,198909
33738,221136
33739,157119
33740,178406
33741,212630
33742,198968
33743,189236
33744,85212
33745,180411
33746,203910
33747,228459
33748,196744
33749,226739
33750,94581
33751,93863
33752,102868
33753,89198
33754,224627
33755,222147
33756,213720
33757,215126
33758,199186
33759,85580
33760,227661
33761,89948
33762,182733
33763,209877
33764,180464
33765,183305
33766,166190
33767,213081
33768,200075
33769,228653
33770,212358
33771,191390
33772,203993
33773,238180
33774,108275
33775,96009
33776,177652
33777,176154
33778,209556
33779,118315
33780,226036
33781,163296
33782,99278
33783,197039
33784,120480
33785,183736
33786,211462
33787,224764
33788,161074
33789,70067
33790,214457
33791,231263
33792,194120
33793,190535
33794,226607
33795,220843
33796,201327
33797,156076
33798,200626
33799,93113
33800,185210
33801,234912
33802,227579
33803,164718
33804,200753
33805,245724
33806,198187
33807,96014
33808,111842
33809,177694
33810,133764
33811,167582
33812,194569
33813,98186
33814,225375
33815,218662
33816,211780
33817,192129
33818,223946
33819,226193
33820,128046
33821,81954
33822,223359
33823,177706
33824,118325
33825,203449
33826,74091
33827,97436
33828,234123
33829,230190
33830,165385
33831,220276
33832,206353
33833,215137
33834,230176
33835,111512
33836,229777
33837,215772
33838,160002
33839,94196
33840,218661
33841,183028
33842,126271
33843,155740
33844,231252
33845,58318
33846,215897
33847,212132
33848,97816
33849,212950
33850,178305
33851,171885
33852,50625
33853,225243
33854,232042
33855,201113
33856,162578
33857,227495
33858,176980
33859,218045
33860,201381
33861,88458
33862,128418
33863,102462
33864,196974
33865,84182
33866,173267
33867,231064
33868,233206
33869,116210
33870,201777
33871,219294
33872,210618
33873,76540
33874,239676
33875,161435
33876,132732
33877,105051
33878,74399
33879,217518
33880,212608
33881,192399
33882,209477
33883,226018
33884,126973
33885,130160
33886,181586
33887,232500
33888,211077
33889,170252
33890,182321
33891,169782
33892,178319
33893,184918
33894,191158
33895,175521
33896,206845
33897,236082
33898,195317
33899,217528
33900,232678
33901,224100
33902,224585
33903,187335
33904,216462
33905,234866
33906,158950
33907,103899
33908,210742
33909,218012
33910,150323
33911,214407
33912,215367
33913,136314
33914,167632
33915,195351
33916,168297
33917,96414
33918,229600
33919,204178
33920,212290
33921,218253
33922,197110
33923,91689
33924,107974
33925,90607
33926,98898
33927,220861
33928,234135
33929,184068
33930,148921
33931,76253
33932,216418
33933,223603
33934,172574
33935,195743
33936,198474
33937,225287
33938,192353
33939,138851
33940,180140
33941,225753
33942,228752
33943,239944
33944,77998
33945,197135
33946,226266
33947,189226
33948,214957
33949,162588
33950,192637
33951,88486
33952,235282
33953,209989
33954,176192
33955,226863
33956,201990
33957,198640
33958,165762
33959,224059
33960,218061
33961,156751
33962,117288
33963,221189
33964,99298
33965,145294
33966,190939
33967,90606
33968,229788
33969,208952
33970,182571
33971,207934
33972,216070
33973,123711
33974,220050
33975,102142
33976,226046
33977,159271
33978,209944
33979,230367
33980,180155
33981,209019
33982,216513
33983,220359
33984,206106
33985,148165
33986,133075
33987,215450
33988,206028
33989,214423
33990,171212
33991,185632
33992,223749
33993,202903
33994,184751
33995,179020
33996,64304
33997,225546
33998,102514
33999,225255
34000,187124
34001,187680
34002,209664
34003,209746
34004,207145
34005,189869
34006,216429
34007,228720
34008,151047
34009,229550
34010,237460
34011,185924
34012,202946
34013,225525
34014,199278
34015,187348
34016,211348
34017,204975
34018,198599
34019,201433
34020,222698
34021,137757
34022,211842
34023,105738
34024,119402
34025,203404
34026,238452
34027,132708
34028,200750
34029,220033
34030,194277
34031,249338
34032,216208
34033,218056
34034,215048
34035,210476
34036,184912
34037,99293
34038,204156
34039,215703
34040,191667
34041,224667
34042,65736
34043,83044
34044,215166
34045,217970
34046,234525
34047,86316
34048,189926
34049,219410
34050,228008
34051,221137
34052,223184
34053,208488
34054,212983
34055,119777
34056,212745
34057,173286
34058,225482
34059,156379
34060,219389
34061,226183
34062,228657
34063,218690
34064,198248
34065,239194
34066,213748
34067,170466
34068,181987
34069,187412
34070,192840
34071,168313
34072,217259
34073,196411
34074,211339
34075,208263
34076,206529
34077,130536
34078,183751
34079,203592
34080,225157
34081,189167
34082,129825
34083,230462
34084,156403
34085,239229
34086,161062
34087,183045
34088,232486
34089,227617
34090,116924
34091,219308
34092,188064
34093,143481
34094,212567
34095,209415
34096,189498
34097,178440
34098,143889
34099,210714
34100,200658
34101,187715
34102,83435
34103,224327
34104,166857
34105,213582
34106,164702
34107,215153
34108,206062
34109,171877
34110,101427
34111,153876
34112,225401
34113,212298
34114,116194
34115,202246
34116,194183
34117,123786
34118,194064
34119,207110
34120,198529
34121,88789
34122,171134
34123,185496
34124,216395
34125,73658
34126,233390
34127,179808
34128,208313
34129,195573
34130,123065
34131,99251
34132,217275
34133,220269
34134,165800
34135,111149
34136,171243
34137,241339
34138,181178
34139,211181
34140,188507
34141,96708
34142,202220
34143,85187
34144,218259
34145,202707
34146,223857
34147,112597
34148,217563
34149,200783
34150,237465
34151,219402
34152,189935
34153,88071
34154,216232
34155,236297
34156,179100
34157,110372
34158,188078
34159,183986
34160,201404
34161,208268
34162,196317
34163,147438
34164,204374
34165,167194
34166,184058
34167,149600
34168,114739
34169,225770
34170,225409
34171,194176
34172,83022
34173,95982
34174,218208
34175,110391
34176,206271
34177,199825
34178,83738
34179,188495
34180,234840
34181,131966
34182,118038
34183,229858
34184,231259
34185,234510
34186,213165
34187,107901
34188,218764
34189,212134
34190,224863
34191,96418
34192,202555
34193,131278
34194,216419
34195,214311
34196,185589
34197,150327
34198,226978
34199,79130
34200,186882
34201,207125
34202,112544
34203,232408
34204,132351
34205,178733
34206,172559
34207,226475
34208,167598
34209,97467
34210,203652
34211,116921
34212,203536
34213,237439
34214,118332
34215,188048
34216,218017
34217,186913
34218,189054
34219,230802
34220,138802
34221,179446
34222,205722
34223,160023
34224,141339
34225,62146
34226,214275
34227,188037
34228,144929
34229,194638
34230,196229
34231,229848
34232,242087
34233,115412
34234,210199
34235,181348
34236,210022
34237,136678
34238,210139
34239,207585
34240,214380
34241,207511
34242,119774
34243,217280
34244,222140
34245,181918
34246,226644
34247,166816
34248,117611
34249,183793
34250,58545
34251,175486
34252,165411
34253,130563
34254,208233
34255,227983
34256,216407
34257,205153
34258,223747
34259,205755
34260,171111
34261,204272
34262,211557
34263,96359
34264,89930
34265,92399
34266,178351
34267,195749
34268,191363
34269,198891
34270,199998
34271,191370
34272,175869
34273,173977
34274,203158
34275,222512
34276,130880
34277,209670
34278,78718
34279,210061
34280,103188
34281,178342
34282,188753
34283,93133
34284,214292
34285,194275
34286,182636
34287,196315
34288,220243
34289,207917
34290,210454
34291,204258
34292,76539
34293,92094
34294,95691
34295,123341
34296,196407
34297,166847
34298,210699
34299,186347
34300,189085
34301,202828
34302,108260
34303,212235
34304,177688
34305,205558
34306,196782
34307,133067
34308,91327
34309,223088
34310,132705
34311,225489
34312,213252
34313,126978
34314,183072
34315,146678
34316,113288
34317,177270
34318,183739
34319,111851
34320,121178
34321,204723
34322,231664
34323,144952
34324,137029
34325,102140
34326,84463
34327,205792
34328,169747
34329,174395
34330,163955
34331,170503
34332,186679
34333,105339
34334,190995
34335,188799
34336,193884
34337,202063
34338,199667
34339,224412
34340,228718
34341,180565
34342,194983
34343,98561
34344,223910
34345,209751
34346,226663
34347,222520
34348,222564
34349,214778
34350,209932
34351,183357
34352,229009
34353,170053
34354,214278
34355,221247
34356,183764
34357,224078
34358,219327
34359,211122
34360,173663
34361,125554
34362,207538
34363,184860
34364,199281
34365,220925
34366,189254
34367,202869
34368,233133
34369,220402
34370,202826
34371,180908
34372,160358
34373,189158
34374,168288
34375,176211
34376,143505
34377,237059
34378,175474
34379,184841
34380,177276
34381,81294
34382,236279
34383,210760
34384,203152
34385,194224
34386,224511
34387,216600
34388,217611
34389,165016
34390,226748
34391,191361
34392,133066
34393,231667
34394,188272
34395,144931
34396,212252
34397,62865
34398,228088
34399,209435
34400,245707
34401,204690
